latitude,longitude,accommodates,beds,bathrooms,half_bathrooms,shared_bathrooms,room_type_Entire_home/apt,room_type_Hotel_room,room_type_Private_room,room_type_Shared_room,price
-22.9617595,-43.1767656,1,2.0,2,0,0,0,0,1,0,89.0
-23.010389698198747,-43.35961494594813,4,2.0,1,0,0,1,0,0,0,1050.0
-22.9847958,-43.1999674,6,3.0,2,0,0,1,0,0,0,1617.0
-22.96675493159656,-43.19062677151345,2,1.0,1,0,0,0,0,1,0,353.0
-22.9204251,-43.217418,2,1.0,1,0,0,0,0,1,0,150.0
-22.985071669183448,-43.22821587324143,4,3.0,1,1,0,1,0,0,0,851.0
-22.96441,-43.17149,3,1.0,1,0,0,1,0,0,0,200.0
-22.9336297,-43.17518219999999,4,2.0,1,0,0,1,0,0,0,255.0
-22.97765,-43.19173,4,2.0,1,0,0,1,0,0,0,643.0
-22.98427568419322,-43.21082398742668,5,3.0,2,0,0,1,0,0,0,2214.0
-22.9652181,-43.1753027,6,4.0,2,1,0,1,0,0,0,1657.0
-23.02968,-43.47532,4,2.0,1,0,0,1,0,0,0,878.0
-22.916,-43.18805,2,1.0,1,0,0,1,0,0,0,258.0
-23.06414,-43.56339,2,1.0,1,0,0,1,0,0,0,64.0
-22.99713,-43.2566,2,1.0,1,0,0,0,0,1,0,360.0
-23.01044,-43.37582,2,1.0,1,0,0,0,0,1,0,729.0
-23.00548,-43.34069,2,1.0,1,0,0,1,0,0,0,542.0
-22.965441695948307,-43.18142529425208,2,1.0,1,1,0,0,0,1,0,293.0
-22.97580999327277,-43.374748712487126,5,2.0,2,0,0,1,0,0,0,452.0
-22.9467621,-43.1631851,5,4.0,2,1,0,1,0,0,0,1807.0
-22.9727709,-43.1888863,4,2.0,1,0,0,1,0,0,0,729.0
-22.9686836,-43.1844399,4,2.0,1,0,0,1,0,0,0,752.0
-22.955937,-43.1974089,6,4.0,1,1,0,1,0,0,0,960.0
-22.92584,-43.18274,4,2.0,1,0,0,1,0,0,0,293.0
-22.91348444275392,-43.20962045636161,2,1.0,1,0,1,0,0,1,0,81.0
-22.99409,-43.27244,6,6.0,1,0,1,0,0,0,1,300.0
-22.9858658,-43.2217183,3,1.0,1,0,0,0,0,1,0,246.0
-22.96666,-43.1788,4,2.0,1,0,0,1,0,0,0,757.0
-22.96661,-43.17589,8,5.0,4,1,0,1,0,0,0,0.0
-22.98230113173314,-43.20191714912653,5,3.0,2,0,0,1,0,0,0,1955.0
-23.010118227749796,-43.34151636822848,2,1.0,1,0,0,0,0,1,0,190.0
-22.9134068,-43.1865617,4,2.0,1,0,0,1,0,0,0,360.0
-23.009644111166136,-43.34485810250044,4,3.0,1,0,0,1,0,0,0,1000.0
-22.9421686,-43.180939,3,2.0,1,0,0,1,0,0,0,750.0
-23.02321,-43.48113,8,3.0,2,0,0,1,0,0,0,2288.0
-22.96498,-43.17485,4,2.0,1,0,0,1,0,0,0,791.0
-22.96378,-43.17025,5,3.0,2,0,0,1,0,0,0,1286.0
-23.00854,-43.34363,2,2.0,1,0,0,0,0,1,0,178.0
-22.9819299,-43.19609699999999,8,4.0,4,0,0,1,0,0,0,6602.0
-22.97481,-43.18867,3,2.0,1,1,0,1,0,0,0,819.0
-22.96652,-43.17951,7,5.0,1,1,0,1,0,0,0,708.0
-22.9742763,-43.22724059999999,2,1.0,1,0,0,0,0,1,0,586.0
-22.972721161799328,-43.188771529647,2,1.0,1,0,1,0,0,1,0,393.0
-22.95861,-43.1938,6,3.0,2,0,0,1,0,0,0,1414.0
-23.01481856310886,-43.3111327891529,16,13.0,7,0,0,1,0,0,0,4143.0
-22.96869389148952,-43.38845070251618,3,3.0,1,0,0,1,0,0,0,364.0
-23.0023796,-43.3089811,6,3.0,1,0,0,1,0,0,0,442.0
-22.972552250453425,-43.37341677955602,7,3.0,2,0,0,1,0,0,0,1053.0
-22.920996092549736,-43.18003125074732,2,1.0,1,0,0,1,0,0,0,149.0
-22.93782,-43.19181,4,4.0,2,1,0,1,0,0,0,546.0
-22.96880042697372,-43.187539429700685,6,5.0,3,0,0,1,0,0,0,700.0
-22.939045439603525,-43.188686576335776,1,1.0,1,0,0,0,0,1,0,149.0
-22.94979863486992,-43.18822514265776,2,1.0,1,0,0,0,0,1,0,293.0
-22.84153,-43.40409,2,1.0,1,0,0,0,0,1,0,1040.0
-22.98816,-43.43919,4,2.0,2,0,0,1,0,0,0,530.0
-22.974573956244555,-43.18784413068848,4,3.0,1,0,0,1,0,0,0,643.0
-22.915369903874115,-43.18576053123735,2,1.0,1,0,0,1,0,0,0,167.0
-22.99493,-43.27161,1,1.0,1,0,1,0,0,0,1,200.0
-22.98363777146396,-43.212775842834205,4,2.0,1,0,0,1,0,0,0,1086.0
-22.966365597753036,-43.18700078612769,4,2.0,2,0,0,1,0,0,0,889.0
-22.932582304255572,-43.17468736320734,4,3.0,2,0,0,1,0,0,0,469.0
-22.96517,-43.17509,4,2.0,2,0,2,0,0,1,0,151.0
-22.9836042349672,-43.19189398288009,2,2.0,2,0,0,1,0,0,0,1714.0
-22.87698681114499,-43.27013893862302,2,2.0,1,0,1,0,0,1,0,133.0
-22.91124463645155,-43.21149277520351,3,2.0,2,0,0,1,0,0,0,366.0
-22.981208662990937,-43.2048623108084,5,3.0,3,0,0,1,0,0,0,4612.0
-22.97975030540053,-43.20121541619301,4,2.0,2,1,0,1,0,0,0,1850.0
-22.99444936221492,-43.23734162073957,4,1.0,2,0,0,1,0,0,0,600.0
-22.90851,-43.1849345,4,1.0,1,0,0,1,0,0,0,409.0
-22.9752762,-43.4144449,2,2.0,1,0,0,1,0,0,0,417.0
-22.964264373315523,-43.17355044186115,3,2.0,1,0,0,1,0,0,0,800.0
-22.9780801,-43.1922946,4,1.0,1,0,0,1,0,0,0,700.0
-22.90851,-43.1849345,4,4.0,1,0,0,1,0,0,0,356.0
-22.98656277689781,-43.19737583398819,6,3.0,3,1,0,1,0,0,0,2050.0
-23.0309958,-43.4731697,4,2.0,2,0,0,1,0,0,0,856.0
-22.9408574,-43.3803703,4,1.0,1,0,0,1,0,0,0,340.0
-22.9407359,-43.3802031,6,2.0,1,0,0,1,0,0,0,272.0
-22.983460768837222,-43.201408199965954,4,3.0,2,0,0,1,0,0,0,766.0
-22.9883631,-43.3638919,2,1.0,1,0,0,0,0,1,0,370.0
-22.877260683337106,-43.61297238618136,3,1.0,1,0,0,1,0,0,0,150.0
-22.9416353,-43.1763606,2,1.0,1,0,0,1,0,0,0,841.0
-22.9853281,-43.2002169,4,3.0,2,0,0,1,0,0,0,2353.0
-22.9847151,-43.1931166,4,2.0,2,0,0,1,0,0,0,1934.0
-22.9645977,-43.1751514,4,3.0,1,0,0,1,0,0,0,227.0
-23.01633,-43.46149,8,3.0,5,0,0,1,0,0,0,1500.0
-22.943235702647023,-43.18769972500334,2,1.0,1,0,0,1,0,0,0,165.0
-23.0050657,-43.34894269999999,6,2.0,2,0,0,1,0,0,0,850.0
-22.95029,-43.19036,4,2.0,2,0,0,1,0,0,0,930.0
-22.98321,-43.20068,3,3.0,1,0,0,1,0,0,0,1157.0
-23.06054569087744,-43.56237586587668,4,2.0,1,0,0,1,0,0,0,2706.0
-22.96924495485609,-43.393235020256895,5,4.0,2,0,0,1,0,0,0,999.0
-22.9686836,-43.1844399,4,2.0,1,0,0,1,0,0,0,543.0
-22.99853,-43.42105,12,14.0,5,0,0,1,0,0,0,4500.0
-22.92879,-43.19783,5,4.0,1,0,0,0,0,1,0,1298.0
-22.916262710672328,-43.23962212582731,2,1.0,1,1,1,0,0,1,0,60.0
-22.983963484713243,-43.1928547127063,8,6.0,1,0,0,1,0,0,0,2214.0
-23.02205,-43.51178,5,2.0,2,0,0,1,0,0,0,336.0
-22.96440732656983,-43.17176979035139,6,4.0,2,0,0,1,0,0,0,1801.0
-22.97050124027998,-43.18537117473994,3,2.0,1,0,0,1,0,0,0,429.0
-22.98176,-43.22426,3,2.0,1,0,0,1,0,0,0,679.0
-22.9737051,-43.1889589,4,2.0,1,0,0,1,0,0,0,786.0
-22.946483828677884,-43.18305175878439,3,2.0,1,0,0,1,0,0,0,346.0
-22.91793930310942,-43.37904620915651,4,1.0,1,0,0,1,0,0,0,2800.0
-22.9822941,-43.1923952,5,3.0,1,1,0,1,0,0,0,724.0
-22.968601981314848,-43.1865176390615,3,1.0,1,0,0,1,0,0,0,594.0
-22.981877021359104,-43.1918115913868,3,2.0,1,0,0,1,0,0,0,245.0
-22.975506963010165,-43.1884491071105,2,2.0,1,0,0,1,0,0,0,400.0
-22.973351,-43.1914614,4,1.0,1,0,0,1,0,0,0,693.0
-23.01404,-43.49153,8,6.0,5,0,0,1,0,0,0,1829.0
-23.027810136609425,-43.47957893462905,4,3.0,4,1,5,0,0,1,0,823.0
-22.95571978267786,-43.17907478660345,7,3.0,2,1,0,1,0,0,0,796.0
-22.937567639614645,-43.17592226979896,3,2.0,1,0,0,0,0,1,0,745.0
-23.00624,-43.32259,2,1.0,1,0,0,1,0,0,0,686.0
-22.96226026887349,-43.17452006042004,6,1.0,2,0,0,1,0,0,0,256.0
-22.973735731309507,-43.19303142459985,1,1.0,2,0,2,0,0,1,0,64.0
-22.9841353,-43.1967331,2,2.0,1,0,0,1,0,0,0,611.0
-23.00965189965304,-43.28798113186371,10,5.0,5,1,0,1,0,0,0,18000.0
-23.02944,-43.47982,4,4.0,3,1,4,0,0,1,0,526.0
-22.91182,-43.18343,1,1.0,1,0,1,0,0,1,0,130.0
-23.0057972,-43.3199967,2,1.0,1,0,0,1,0,0,0,560.0
-22.847130638224005,-43.25337187770808,8,4.0,1,0,0,1,0,0,0,600.0
-22.98063776963675,-43.191202159098616,5,2.0,1,0,0,1,0,0,0,1900.0
-22.8646955,-43.2405394,2,1.0,1,0,0,1,0,0,0,319.0
-22.98169,-43.18972,2,1.0,1,0,0,1,0,0,0,926.0
-22.8753727,-43.2707626,2,1.0,1,0,0,1,0,0,0,182.0
-22.96772275828319,-43.18183882904174,3,2.0,1,0,0,1,0,0,0,721.0
-22.9678229,-43.1803393,4,2.0,1,0,0,1,0,0,0,904.0
-22.97242,-43.18994,2,2.0,4,0,4,0,0,1,0,374.0
-22.9858473,-43.1978751,4,2.0,3,0,0,1,0,0,0,5350.0
-22.98379,-43.1941,2,1.0,1,0,0,1,0,0,0,412.0
-22.922999090011157,-43.1717807975484,2,1.0,1,0,0,1,0,0,0,510.0
-22.9731023,-43.18632969999999,4,1.0,1,0,0,1,0,0,0,2214.0
-23.01021,-43.44704,2,1.0,1,0,0,0,0,1,0,221.0
-22.97474,-43.18767,3,3.0,1,0,0,1,0,0,0,613.0
-22.9665824,-43.1854712,4,3.0,1,0,0,1,0,0,0,860.0
-22.972676600602107,-43.19185795452853,2,1.0,4,0,4,0,0,1,0,339.0
-23.02937,-43.47232,2,1.0,1,0,0,1,0,0,0,183.0
-22.978700521057736,-43.19195877760649,2,1.0,1,0,1,0,0,1,0,199.0
-22.99635,-43.26969,10,4.0,3,0,0,0,0,1,0,1671.0
-22.97635,-43.19625,8,6.0,4,1,0,1,0,0,0,1700.0
-22.964921259032323,-43.17331157756296,3,1.0,1,0,0,1,0,0,0,200.0
-22.864098296795326,-43.276052065193646,2,1.0,2,0,0,0,0,1,0,1200.0
-22.9636115,-43.1783438,2,1.0,1,0,0,0,0,1,0,400.0
-22.9711269,-43.3912974,7,3.0,2,1,0,1,0,0,0,707.0
-22.98242763828028,-43.19161770311099,3,1.0,1,0,1,0,0,1,0,393.0
-22.9620203,-43.1738171,6,4.0,3,0,0,1,0,0,0,949.0
-22.912081037496456,-43.18641632795334,4,2.0,1,0,0,1,0,0,0,514.0
-22.9808971,-43.4224405,6,2.0,2,0,0,1,0,0,0,782.0
-23.01849,-43.48741,2,1.0,1,0,0,1,0,0,0,311.0
-22.972396057468213,-43.18882126361132,2,2.0,1,0,0,1,0,0,0,237.0
-22.985489800418524,-43.20245378240409,3,2.0,1,0,0,1,0,0,0,1120.0
-22.965433,-43.1921471,4,2.0,1,0,0,1,0,0,0,586.0
-22.95705279905885,-43.34823035707063,4,4.0,2,0,0,1,0,0,0,514.0
-22.910015480143272,-43.1704050116394,4,3.0,1,0,0,1,0,0,0,400.0
-22.9782239306794,-43.18991459906101,8,6.0,1,1,0,1,0,0,0,4500.0
-22.9884954,-43.3511177,8,6.0,5,1,0,1,0,0,0,2170.0
-22.980832809272588,-43.22513569146395,4,3.0,1,0,0,1,0,0,0,1131.0
-23.028441,-43.475653,6,2.0,1,0,0,1,0,0,0,991.0
-22.9640494,-43.1723512,2,2.0,1,0,0,1,0,0,0,629.0
-23.0098274,-43.4295378,4,2.0,1,0,0,1,0,0,0,500.0
-22.97968427072967,-43.22428119110073,3,2.0,1,0,0,1,0,0,0,288.0
-22.97442791571832,-43.19104021563586,6,4.0,1,1,0,1,0,0,0,1110.0
-22.9647346,-43.1751324,6,4.0,2,0,0,1,0,0,0,847.0
-22.981519881,-43.19113,2,1.0,1,0,0,1,0,0,0,277.0
-22.966042378934137,-43.18628666830547,3,2.0,1,0,0,0,0,1,0,480.0
-22.9845829,-43.1957898,1,1.0,1,1,0,0,0,1,0,478.0
-22.9878487636774,-43.23105086709838,2,1.0,1,0,0,1,0,0,0,779.0
-23.01192744276529,-43.3213925509262,4,2.0,1,0,0,1,0,0,0,746.0
-22.87237091819896,-43.34444633724197,4,2.0,1,0,0,1,0,0,0,190.0
-22.932698384187347,-43.18000661071639,2,1.0,1,0,1,0,0,1,0,300.0
-22.98492,-43.19382,2,1.0,1,0,0,1,0,0,0,1053.0
-22.911960237804266,-43.184657359728334,4,2.0,1,0,0,1,0,0,0,336.0
-22.9621,-43.17419,2,1.0,1,0,0,1,0,0,0,281.0
-22.98399727963359,-43.19155697358933,4,2.0,1,0,0,1,0,0,0,620.0
-23.02335,-43.54983,6,3.0,2,1,0,1,0,0,0,550.0
-22.906376780467344,-43.1932838703155,4,2.0,1,0,0,1,0,0,0,252.0
-22.9808971,-43.4224405,4,2.0,1,0,0,1,0,0,0,679.0
-22.9823,-43.1904,2,1.0,1,0,0,1,0,0,0,900.0
-23.011983762160465,-43.30419239370429,6,3.0,3,1,0,1,0,0,0,5485.0
-22.981026961745865,-43.42260729521513,2,2.0,1,0,0,1,0,0,0,200.0
-22.91118668143444,-43.17632049322128,1,1.0,1,0,1,0,0,1,0,181.0
-22.96039722179173,-43.16893315708975,1,4.0,1,0,1,0,0,0,1,221.0
-22.98447,-43.21075,4,2.0,2,0,0,1,0,0,0,814.0
-23.01172,-43.37122,4,1.0,1,0,0,1,0,0,0,994.0
-23.0008,-43.37115,3,2.0,1,0,0,1,0,0,0,829.0
-23.0030127,-43.437001,2,1.0,1,0,0,0,0,1,0,173.0
-22.97074272310145,-43.18647734820843,2,1.0,1,0,0,1,0,0,0,1540.0
-22.98150601156163,-43.19537926465273,4,4.0,1,0,0,1,0,0,0,503.0
-22.96783,-43.41014,1,1.0,1,1,0,0,0,1,0,334.0
-22.9834562,-43.4151355,2,2.0,1,0,0,1,0,0,0,313.0
-22.96730143086093,-43.18889829461499,4,1.0,1,0,0,1,0,0,0,660.0
-22.93942559999999,-43.17656169814757,2,1.0,1,0,0,1,0,0,0,293.0
-22.9834562,-43.4151355,2,1.0,1,0,0,0,0,1,0,336.0
-23.0010393,-43.3918582,2,1.0,1,0,0,1,0,0,0,671.0
-22.933087183613964,-43.36030530214848,6,3.0,1,1,0,1,0,0,0,416.0
-22.9835443,-43.1903885,4,1.0,1,0,0,1,0,0,0,366.0
-23.0110091,-43.3663543,5,3.0,2,1,0,1,0,0,0,1964.0
-22.98138398419891,-43.19772027742905,4,2.0,1,1,0,1,0,0,0,800.0
-22.95988998882172,-43.19967702296695,2,1.0,1,0,0,1,0,0,0,280.0
-22.9619953,-43.17423369999999,4,2.0,1,0,0,1,0,0,0,869.0
-22.9843361,-43.1999485,6,4.0,2,1,0,1,0,0,0,1357.0
-23.0010393,-43.3918582,2,1.0,1,0,0,1,0,0,0,790.0
-22.96653525209842,-43.18658828465578,4,2.0,1,1,0,1,0,0,0,800.0
-23.002797627574186,-43.30782450735569,2,1.0,1,0,0,0,0,1,0,270.0
-23.01248,-43.32097,4,1.0,1,0,0,1,0,0,0,1220.0
-22.9792207,-43.1907952,2,1.0,1,0,0,1,0,0,0,553.0
-22.9728832,-43.4109722,4,3.0,1,0,0,1,0,0,0,156.0
-22.9635561741654,-43.1762493505218,2,1.0,1,0,0,1,0,0,0,1265.0
-23.0141137,-43.3043176,6,6.0,4,1,0,1,0,0,0,2000.0
-22.96787651959337,-43.18702823544312,3,1.0,1,0,0,1,0,0,0,344.0
-22.965335795528155,-43.17977426274253,5,3.0,1,0,0,1,0,0,0,1293.0
-22.98428624820905,-43.225282914921934,4,2.0,2,0,0,1,0,0,0,1000.0
-22.92272,-43.18136,4,2.0,1,0,0,1,0,0,0,750.0
-22.9080138,-43.1824742,2,1.0,1,0,0,0,0,1,0,431.0
-22.9834562,-43.4151355,6,6.0,2,0,0,1,0,0,0,747.0
-23.00870848265883,-43.35365909203724,3,1.0,1,0,0,1,0,0,0,1000.0
-22.92206608067227,-43.187924134098566,3,2.0,1,0,0,1,0,0,0,809.0
-22.9116814,-43.1849607,3,3.0,1,0,1,0,0,1,0,171.0
-23.021207029148822,-43.48969569300687,4,1.0,1,0,0,1,0,0,0,600.0
-22.9669074,-43.1802575,4,4.0,2,0,0,1,0,0,0,399.0
-22.972502546294844,-43.18868578776446,4,2.0,1,0,0,1,0,0,0,544.0
-23.014949646873305,-43.31031398560195,4,2.0,2,0,0,1,0,0,0,1357.0
-22.96396,-43.17038,7,5.0,2,0,0,1,0,0,0,1379.0
-23.0256781,-43.4785106,6,2.0,1,1,0,1,0,0,0,391.0
-22.877969205555956,-43.26687941115448,5,3.0,2,0,0,1,0,0,0,165.0
-22.9115838,-43.1768812,2,2.0,1,0,0,1,0,0,0,250.0
-22.9780693,-43.1892666,6,3.0,1,0,0,1,0,0,0,2221.0
-22.9720998,-43.1873244,5,1.0,1,0,0,1,0,0,0,601.0
-22.9669074,-43.1802575,6,6.0,2,0,0,1,0,0,0,599.0
-22.96972419779089,-43.18316696527567,10,7.0,4,1,0,1,0,0,0,1259.0
-22.9706316,-43.1877879,2,1.0,1,0,0,1,0,0,0,637.0
-22.965504758984096,-43.20269867777824,4,2.0,3,0,0,1,0,0,0,1405.0
-22.9359,-43.18051,2,1.0,1,0,0,1,0,0,0,268.0
-22.9849924,-43.19267749999999,8,1.0,2,0,0,1,0,0,0,2273.0
-22.9835,-43.18982,4,1.0,1,0,0,1,0,0,0,771.0
-22.9919275929867,-43.23453496545773,4,2.0,2,0,0,1,0,0,0,1571.0
-22.94803140721537,-43.18284127861261,2,1.0,1,0,0,1,0,0,0,329.0
-22.9406595,-43.2541153,8,10.0,4,0,0,0,0,1,0,4000.0
-22.982982201967825,-43.18975097982941,4,6.0,2,0,0,1,0,0,0,1177.0
-22.93776472892457,-43.17638922482729,2,1.0,1,0,0,0,0,1,0,343.0
-22.9669074,-43.1802575,5,5.0,2,0,0,1,0,0,0,499.0
-22.99030113989468,-43.23212073211305,4,1.0,1,0,0,1,0,0,0,743.0
-22.8857456,-43.3531689,1,1.0,1,0,0,0,0,1,0,85.0
-22.98352435390177,-43.195088244974606,3,2.0,1,0,0,1,0,0,0,1031.0
-22.997963,-43.4287751,4,2.0,1,0,0,1,0,0,0,1100.0
-22.92990580160757,-43.17507968050233,4,2.0,2,1,0,1,0,0,0,818.0
-22.9202772,-43.1853667,2,1.0,1,0,0,0,0,1,0,150.0
-23.029544,-43.472216,5,4.0,1,0,0,1,0,0,0,338.0
-22.98252,-43.1922,2,1.0,1,0,0,1,0,0,0,517.0
-22.980350362720625,-43.191423676908016,6,5.0,1,1,0,1,0,0,0,800.0
-22.9669074,-43.1802575,8,8.0,2,0,0,1,0,0,0,799.0
-22.964664465211023,-43.178376293935926,2,1.0,1,0,0,1,0,0,0,275.0
-22.98371288298186,-43.20735180570341,3,2.0,2,0,0,1,0,0,0,2912.0
-23.01955,-43.50616,2,1.0,1,0,0,0,0,1,0,240.0
-22.99754,-43.24058,2,1.0,1,0,0,0,0,1,0,430.0
-22.982365951106036,-43.19026127457619,2,1.0,1,0,0,1,0,0,0,443.0
-22.967024251025663,-43.181759876567405,3,2.0,1,0,0,1,0,0,0,617.0
-22.95207,-43.18673,5,4.0,2,1,0,1,0,0,0,510.0
-22.985207,-43.4687014,4,3.0,1,0,0,1,0,0,0,123.0
-23.030109566118373,-43.47492078506236,4,1.0,1,0,0,1,0,0,0,730.0
-22.9661999,-43.1824394,7,4.0,2,0,0,1,0,0,0,2100.0
-22.969905957687025,-43.38339605524786,6,2.0,2,0,0,1,0,0,0,1211.0
-22.9833707,-43.1917642,4,3.0,1,0,0,1,0,0,0,793.0
-22.98257,-43.19042,2,1.0,1,0,0,0,0,1,0,250.0
-22.9962402838182,-43.23870867490768,2,1.0,1,0,0,1,0,0,0,474.0
-22.9843718,-43.1943843,4,2.0,1,0,0,1,0,0,0,1379.0
-22.95030959523802,-43.18191323429346,7,3.0,2,0,0,1,0,0,0,1342.0
-22.965915627334372,-43.17451951102928,4,2.0,1,0,0,1,0,0,0,1091.0
-23.01069,-43.34823,6,2.0,2,0,0,1,0,0,0,7144.0
-22.932806137722324,-43.1871590621615,4,4.0,1,0,0,1,0,0,0,536.0
-23.0191989,-43.4585685,2,1.0,3,0,0,0,0,1,0,457.0
-22.9748633,-43.190249,2,1.0,1,0,0,1,0,0,0,299.0
-22.9123786,-43.1932418,1,1.0,1,0,1,0,0,1,0,49.0
-22.9164864,-43.181614,2,1.0,1,0,0,0,0,1,0,277.0
-22.974725163870943,-43.18989362464208,2,1.0,2,0,0,1,0,0,0,355.0
-22.9861062,-43.3065066,10,4.0,6,0,0,1,0,0,0,25000.0
-22.9269,-43.17693,2,1.0,1,1,0,1,0,0,0,296.0
-22.988939084462004,-43.44052143394947,4,1.0,2,0,0,1,0,0,0,581.0
-22.9844928,-43.1899191,5,4.0,4,0,0,1,0,0,0,7393.0
-22.929614161966075,-43.17687206842936,4,2.0,2,0,0,1,0,0,0,230.0
-22.93949,-43.18941,5,3.0,1,1,0,1,0,0,0,1003.0
-22.985325783251064,-43.1907804379668,4,4.0,1,1,0,1,0,0,0,2396.0
-22.964248155080597,-43.1746637591826,5,3.0,1,0,0,1,0,0,0,551.0
-22.98182406364612,-43.4218468528739,4,1.0,1,0,0,1,0,0,0,556.0
-22.9723977,-43.1891308,1,1.0,1,0,1,0,0,1,0,286.0
-22.98531,-43.19238,4,4.0,1,1,0,1,0,0,0,12198.0
-22.958691,-43.2034891,4,3.0,3,0,0,1,0,0,0,300.0
-22.9873035,-43.1906839,4,1.0,1,0,0,1,0,0,0,1055.0
-22.974938084381176,-43.19033599724398,3,2.0,1,0,0,1,0,0,0,1500.0
-23.00943,-43.42834,4,2.0,1,0,0,1,0,0,0,318.0
-22.968097531269628,-43.1855308637023,3,1.0,1,0,0,1,0,0,0,649.0
-22.9630276,-43.1747477,6,3.0,1,0,0,1,0,0,0,717.0
-22.92754367976385,-43.17964939838976,6,3.0,1,0,0,1,0,0,0,1050.0
-22.97600293718177,-43.19625761866761,4,3.0,2,1,0,1,0,0,0,831.0
-22.9808,-43.18984,6,3.0,2,0,0,1,0,0,0,2568.0
-22.98448,-43.19058,4,2.0,1,0,0,1,0,0,0,831.0
-22.98570828303228,-43.19447985585402,5,1.0,1,0,0,1,0,0,0,1257.0
-22.9676116,-43.393666,8,5.0,2,0,0,1,0,0,0,739.0
-22.947257172014645,-43.18415270905492,5,3.0,3,0,0,1,0,0,0,986.0
-22.9193647,-43.3894982,8,3.0,1,0,0,1,0,0,0,760.0
-23.011174018757263,-43.3139774070216,3,1.0,1,0,0,0,0,1,0,771.0
-22.9294428,-43.1779643,2,3.0,1,0,0,1,0,0,0,290.0
-22.962902901246924,-43.1768496432101,5,4.0,1,1,0,1,0,0,0,1500.0
-23.0544981,-43.5568459,3,1.0,1,0,0,1,0,0,0,289.0
-22.99412265739151,-43.23823917637069,2,1.0,1,0,0,0,0,1,0,394.0
-22.96303016869284,-43.16828441873016,3,1.0,1,0,0,0,0,1,0,436.0
-22.97586,-43.18991,4,2.0,1,0,0,1,0,0,0,1480.0
-23.012325,-43.3852963,4,2.0,3,0,0,1,0,0,0,1501.0
-22.98161155807453,-43.42349001122101,2,2.0,1,0,0,1,0,0,0,500.0
-22.90777,-43.1821,2,1.0,1,1,0,0,0,1,0,240.0
-23.0544981,-43.5568459,4,1.0,1,0,0,1,0,0,0,286.0
-23.02891,-43.49681,2,1.0,1,0,0,0,0,1,0,450.0
-23.011063379333077,-43.346364935982834,5,3.0,1,0,0,1,0,0,0,780.0
-22.93963088607377,-43.1768274307251,2,1.0,2,0,0,0,0,1,0,529.0
-22.984746623585018,-43.20893509786987,4,2.0,1,0,0,1,0,0,0,1170.0
-22.9769245,-43.19426199999999,4,2.0,2,1,0,1,0,0,0,400.0
-22.977245,-43.18904,2,2.0,1,0,0,0,0,1,0,324.0
-22.9712484,-43.1845951,3,1.0,1,0,0,0,0,1,0,354.0
-22.9811043,-43.1928945,6,4.0,1,1,0,1,0,0,0,1229.0
-22.9838212,-43.2261844,5,2.0,2,0,0,1,0,0,0,1029.0
-22.98088293003273,-43.19446873516668,6,1.0,2,0,0,1,0,0,0,850.0
-22.98192,-43.21143,2,1.0,1,0,0,1,0,0,0,1013.0
-22.9804488,-43.4226697,4,1.0,1,0,0,1,0,0,0,529.0
-22.98489,-43.22836,2,1.0,1,0,0,1,0,0,0,1800.0
-22.9804488,-43.4226697,2,2.0,1,0,0,1,0,0,0,367.0
-22.98540026283481,-43.19622060904859,4,1.0,1,0,0,1,0,0,0,922.0
-23.004538351913467,-43.34111785139725,4,1.0,1,0,0,1,0,0,0,613.0
-23.00571,-43.34018,2,1.0,1,0,0,1,0,0,0,380.0
-22.98749775260165,-43.23085165159002,4,3.0,2,0,0,1,0,0,0,557.0
-23.01350250614959,-43.30926585942507,2,1.0,2,0,0,1,0,0,0,743.0
-22.98745242514228,-43.24754198143123,2,2.0,1,1,0,1,0,0,0,286.0
-22.98261012699992,-43.20211224836666,9,9.0,1,0,0,1,0,0,0,3057.0
-22.986893438536317,-43.20799692344551,4,3.0,2,0,0,1,0,0,0,2986.0
-22.9764405,-43.1928973,2,1.0,2,0,0,0,0,1,0,333.0
-22.9729171,-43.1884229,3,2.0,1,0,0,1,0,0,0,200.0
-22.89944347770869,-43.18082419501805,16,1.0,4,0,0,1,0,0,0,2500.0
-22.969455621447224,-43.18841199725169,4,2.0,1,0,0,1,0,0,0,500.0
-22.9737524,-43.1926395,1,1.0,1,1,0,0,0,1,0,90.0
-22.99437242298404,-43.43800853937864,2,1.0,1,0,0,0,0,1,0,240.0
-23.01141337136565,-43.38549956232193,4,1.0,2,0,0,1,0,0,0,900.0
-22.96331460186005,-43.17117418095093,2,1.0,1,0,0,1,0,0,0,673.0
-22.984271604899067,-43.499720948379625,2,1.0,1,0,0,0,0,1,0,122.0
-22.955972937049097,-43.20146419107914,2,1.0,1,0,0,0,0,1,0,377.0
-22.980702033091625,-43.19842966440177,4,3.0,1,1,0,1,0,0,0,539.0
-22.93737,-43.19028,4,3.0,2,0,0,1,0,0,0,590.0
-22.962735162221083,-43.17910190322995,3,1.0,1,0,0,1,0,0,0,1143.0
-22.98066,-43.42128,2,1.0,1,0,0,0,0,1,0,343.0
-22.99803589335146,-43.256820961833,4,1.0,1,0,0,0,0,1,0,900.0
-22.966597977145124,-43.18656990793457,4,3.0,2,0,0,1,0,0,0,950.0
-22.95407,-43.19876,5,3.0,2,1,0,1,0,0,0,1486.0
-23.000384520585257,-43.307722248137,15,9.0,5,0,0,1,0,0,0,2400.0
