,id,listing_url,scrape_id,last_scraped,source,license,calendar_updated,calendar_last_scraped
243,746187,https://www.airbnb.com/rooms/746187,20231226034138,2023-12-27,city scrape,,,2023-12-27
244,747176,https://www.airbnb.com/rooms/747176,20231226034138,2023-12-27,city scrape,,,2023-12-27
245,856351,https://www.airbnb.com/rooms/856351,20231226034138,2023-12-28,city scrape,,,2023-12-28
246,857141,https://www.airbnb.com/rooms/857141,20231226034138,2023-12-27,city scrape,,,2023-12-27
247,747862,https://www.airbnb.com/rooms/747862,20231226034138,2023-12-27,city scrape,,,2023-12-27
248,749237,https://www.airbnb.com/rooms/749237,20231226034138,2023-12-26,city scrape,,,2023-12-26
249,515144,https://www.airbnb.com/rooms/515144,20231226034138,2023-12-28,city scrape,,,2023-12-28
250,519097,https://www.airbnb.com/rooms/519097,20231226034138,2023-12-26,city scrape,,,2023-12-26
251,519542,https://www.airbnb.com/rooms/519542,20231226034138,2023-12-28,city scrape,,,2023-12-28
252,857217,https://www.airbnb.com/rooms/857217,20231226034138,2023-12-26,city scrape,,,2023-12-26
253,519865,https://www.airbnb.com/rooms/519865,20231226034138,2023-12-27,city scrape,,,2023-12-27
254,749870,https://www.airbnb.com/rooms/749870,20231226034138,2023-12-28,city scrape,,,2023-12-28
255,752685,https://www.airbnb.com/rooms/752685,20231226034138,2023-12-27,previous scrape,,,2023-12-27
256,858171,https://www.airbnb.com/rooms/858171,20231226034138,2023-12-28,city scrape,,,2023-12-28
257,753354,https://www.airbnb.com/rooms/753354,20231226034138,2023-12-26,city scrape,,,2023-12-26
258,525890,https://www.airbnb.com/rooms/525890,20231226034138,2023-12-30,city scrape,,,2023-12-30
259,861383,https://www.airbnb.com/rooms/861383,20231226034138,2023-12-28,city scrape,,,2023-12-28
260,528329,https://www.airbnb.com/rooms/528329,20231226034138,2023-12-27,city scrape,,,2023-12-27
261,528389,https://www.airbnb.com/rooms/528389,20231226034138,2023-12-28,city scrape,,,2023-12-28
262,758578,https://www.airbnb.com/rooms/758578,20231226034138,2023-12-27,city scrape,,,2023-12-27
263,862030,https://www.airbnb.com/rooms/862030,20231226034138,2023-12-26,city scrape,,,2023-12-26
264,863765,https://www.airbnb.com/rooms/863765,20231226034138,2023-12-28,city scrape,,,2023-12-28
265,758632,https://www.airbnb.com/rooms/758632,20231226034138,2023-12-28,city scrape,,,2023-12-28
